admission_id	time_key	location_key	university_key	batch_key	type_key	candidate_key	avg_score	min_score	control_score
28334	2015	LOC001	UNI1596	BAT008	TYP019	CAN003	486.0		486.0
28335	2015	LOC003	UNI1596	BAT008	TYP019	CAN004	367.0		363.0
28336	2015	LOC002	UNI1596	BAT008	TYP019	CAN004	358.0		320.0
28337	2015	LOC002	UNI1596	BAT008	TYP019	CAN003	460.0		380.0
28338	2015	LOC003	UNI0210	BAT008	TYP019	CAN004	377.0		363.0
28339	2015	LOC003	UNI0210	BAT008	TYP019	CAN003	439.0		420.0
28340	2015	LOC002	UNI0210	BAT008	TYP019	CAN004	391.0		320.0
28341	2015	LOC002	UNI0210	BAT008	TYP019	CAN003	446.0		380.0
28342	2015	LOC003	UNI0649	BAT008	TYP019	CAN003		426.0	420.0
28343	2015	LOC002	UNI0649	BAT008	TYP019	CAN003		448.0	380.0
28344	2015	LOC002	UNI0649	BAT008	TYP019	CAN004		389.0	320.0
28345	2015	LOC003	UNI0649	BAT008	TYP019	CAN008		596.0	
28346	2015	LOC002	UNI1857	BAT008	TYP019	CAN004	440.0		320.0
28347	2015	LOC002	UNI1857	BAT008	TYP019	CAN003	502.0		380.0
28348	2015	LOC002	UNI1828	BAT008	TYP019	CAN004	427.0		320.0
28349	2015	LOC002	UNI1828	BAT008	TYP019	CAN003	486.0		380.0
28350	2015	LOC003	UNI1828	BAT008	TYP019	CAN003	418.0		420.0
28351	2015	LOC003	UNI1828	BAT008	TYP019	CAN004	379.0		363.0
28352	2015	LOC003	UNI0491	BAT008	TYP019	CAN003	432.0		420.0
28353	2015	LOC002	UNI0491	BAT008	TYP019	CAN003	451.0		380.0
28354	2015	LOC002	UNI1919	BAT008	TYP019	CAN003	482.0	475.0	380.0
28355	2015	LOC003	UNI1919	BAT008	TYP019	CAN003	455.0	450.0	420.0
28356	2015	LOC003	UNI1919	BAT008	TYP019	CAN004	391.0	384.0	363.0
28357	2015	LOC002	UNI1919	BAT008	TYP019	CAN004	411.0	394.0	320.0
28358	2015	LOC003	UNI0141	BAT008	TYP019	CAN003	427.0	421.0	420.0
28359	2015	LOC002	UNI0141	BAT008	TYP019	CAN003	446.0	437.0	380.0
28360	2015	LOC003	UNI0141	BAT008	TYP019	CAN004	383.0	363.0	363.0
28361	2015	LOC001	UNI0141	BAT008	TYP019	CAN004	451.0	450.0	459.0
28362	2015	LOC002	UNI0141	BAT008	TYP019	CAN004	376.0	341.0	320.0
28363	2015	LOC002	UNI0476	BAT008	TYP019	CAN004	465.0		320.0
28364	2015	LOC002	UNI0476	BAT008	TYP019	CAN003	517.0		380.0
28365	2015	LOC001	UNI0476	BAT008	TYP019	CAN003	526.0		486.0
28366	2015	LOC002	UNI0476	BAT005	TYP019	CAN003	559.0		530.0
28367	2015	LOC003	UNI0476	BAT005	TYP019	CAN003	505.0		466.0
28368	2015	LOC003	UNI0476	BAT008	TYP019	CAN003	471.0		420.0
28369	2015	LOC003	UNI0476	BAT008	TYP019	CAN004	418.0		363.0
28370	2015	LOC002	UNI0476	BAT005	TYP019	CAN004	535.0		480.0
28371	2015	LOC003	UNI0476	BAT005	TYP019	CAN004	466.0		400.0
28372	2015	LOC001	UNI0476	BAT008	TYP019	CAN004	514.0		459.0
28373	2015	LOC002	UNI1665	BAT005	TYP019	CAN004	593.0		480.0
28374	2015	LOC003	UNI1665	BAT005	TYP019	CAN004	550.0		400.0
28375	2015	LOC003	UNI1665	BAT005	TYP019	CAN003	539.0		466.0
28376	2015	LOC001	UNI1665	BAT005	TYP019	CAN003	613.0		547.0
28377	2015	LOC002	UNI1665	BAT005	TYP019	CAN003	600.0		530.0
28378	2015	LOC001	UNI1665	BAT005	TYP019	CAN004	633.0		538.0
28379	2015	LOC001	UNI1659	BAT005	TYP019	CAN004		592.0	538.0
28380	2015	LOC003	UNI1659	BAT014	TYP019	CAN003		488.0	
28381	2015	LOC003	UNI1659	BAT005	TYP019	CAN003		522.0	466.0
28382	2015	LOC001	UNI1659	BAT005	TYP019	CAN003		588.0	547.0
28383	2015	LOC002	UNI1659	BAT005	TYP019	CAN003		581.0	530.0
28384	2015	LOC003	UNI1659	BAT014	TYP019	CAN004		434.0	
28385	2015	LOC002	UNI1659	BAT005	TYP019	CAN004		550.0	480.0
28386	2015	LOC003	UNI1659	BAT005	TYP019	CAN004		473.0	400.0
28387	2015	LOC001	UNI0896	BAT008	TYP019	CAN004	458.0		459.0
28388	2015	LOC003	UNI0896	BAT008	TYP019	CAN004	381.0		363.0
28389	2015	LOC002	UNI0896	BAT008	TYP019	CAN003	459.0		380.0
28390	2015	LOC002	UNI0896	BAT008	TYP019	CAN004	389.0		320.0
28391	2015	LOC001	UNI1661	BAT005	TYP019	CAN003		497.0	547.0
28392	2015	LOC001	UNI1661	BAT005	TYP019	CAN004		469.0	538.0
28393	2015	LOC003	UNI1722	BAT005	TYP019	CAN003	452.0		466.0
28394	2015	LOC001	UNI1722	BAT005	TYP019	CAN004	561.0		538.0
28395	2015	LOC002	UNI1722	BAT005	TYP019	CAN004	508.0		480.0
28396	2015	LOC003	UNI1722	BAT005	TYP019	CAN004	421.0		400.0
28397	2015	LOC002	UNI1722	BAT005	TYP019	CAN003	541.0		530.0
28398	2015	LOC001	UNI1722	BAT005	TYP019	CAN003	555.0		547.0
28399	2015	LOC002	UNI1719	BAT008	TYP019	CAN004		418.0	320.0
28400	2015	LOC002	UNI1719	BAT008	TYP019	CAN003		453.0	380.0
28401	2015	LOC002	UNI1715	BAT008	TYP019	CAN003	491.0		380.0
28402	2015	LOC002	UNI1715	BAT008	TYP019	CAN004	415.0		320.0
28403	2015	LOC002	UNI1725	BAT008	TYP019	CAN004		394.0	320.0
28404	2015	LOC003	UNI1725	BAT008	TYP019	CAN004		364.0	363.0
28405	2015	LOC003	UNI1725	BAT008	TYP019	CAN003		425.0	420.0
28406	2015	LOC003	UNI1799	BAT008	TYP019	CAN004	378.0		363.0
28407	2015	LOC002	UNI1883	BAT008	TYP019	CAN004	382.0		320.0
28408	2015	LOC002	UNI1883	BAT008	TYP019	CAN003	434.0		380.0
28409	2015	LOC001	UNI0647	BAT008	TYP019	CAN003	475.0		486.0
28410	2015	LOC001	UNI0647	BAT008	TYP019	CAN004	453.0		459.0
28411	2015	LOC002	UNI0647	BAT008	TYP019	CAN004	373.0		320.0
28412	2015	LOC002	UNI0647	BAT008	TYP019	CAN003	425.0		380.0
28413	2015	LOC002	UNI2060	BAT008	TYP019	CAN004	360.0	346.0	320.0
28414	2015	LOC003	UNI2060	BAT008	TYP019	CAN003	436.0	432.0	420.0
28415	2015	LOC002	UNI2060	BAT008	TYP019	CAN003	450.0	448.0	380.0
28416	2015	LOC002	UNI1736	BAT005	TYP019	CAN004		316.0	480.0
28417	2015	LOC003	UNI1736	BAT005	TYP019	CAN004		388.0	400.0
28418	2015	LOC001	UNI1736	BAT005	TYP019	CAN004		474.0	538.0
28419	2015	LOC003	UNI1736	BAT005	TYP019	CAN003		440.0	466.0
28420	2015	LOC002	UNI1736	BAT005	TYP019	CAN003		435.0	530.0
28421	2015	LOC001	UNI1736	BAT005	TYP019	CAN003		505.0	547.0
28422	2015	LOC002	UNI1729	BAT008	TYP019	CAN004	403.0		320.0
28423	2015	LOC002	UNI1729	BAT008	TYP019	CAN003	477.0		380.0
28424	2015	LOC002	UNI0156	BAT005	TYP019	CAN003	557.0		530.0
28425	2015	LOC001	UNI0156	BAT005	TYP019	CAN003	569.0		547.0
28426	2015	LOC003	UNI0156	BAT005	TYP019	CAN003	493.0		466.0
28427	2015	LOC002	UNI0156	BAT005	TYP019	CAN004	519.0		480.0
28428	2015	LOC001	UNI0156	BAT005	TYP019	CAN004	571.0		538.0
28429	2015	LOC001	UNI0960	BAT008	TYP019	CAN003	498.0		486.0
28430	2015	LOC003	UNI0960	BAT008	TYP019	CAN003	437.0		420.0
28431	2015	LOC002	UNI0960	BAT008	TYP019	CAN004	471.0		320.0
28432	2015	LOC003	UNI0156	BAT005	TYP019	CAN004	442.0		400.0
28433	2015	LOC002	UNI0960	BAT008	TYP019	CAN003	488.0		380.0
28434	2015	LOC003	UNI0960	BAT008	TYP019	CAN004	387.0		363.0
28435	2015	LOC001	UNI0960	BAT008	TYP019	CAN004	492.0		459.0
28436	2015	LOC002	UNI0149	BAT008	TYP019	CAN003	496.0		380.0
28437	2015	LOC002	UNI0149	BAT008	TYP019	CAN004	439.0		320.0
28438	2015	LOC001	UNI0149	BAT008	TYP019	CAN004	464.0		459.0
28439	2015	LOC003	UNI0149	BAT008	TYP019	CAN004	370.0		363.0
28440	2015	LOC001	UNI1660	BAT008	TYP019	CAN004	471.0		459.0
28441	2015	LOC003	UNI1660	BAT008	TYP019	CAN004	380.0		363.0
28442	2015	LOC002	UNI1660	BAT008	TYP019	CAN004	430.0		320.0
28443	2015	LOC002	UNI0147	BAT008	TYP019	CAN003	491.0		380.0
28444	2015	LOC003	UNI0147	BAT008	TYP019	CAN003	428.0		420.0
28445	2015	LOC002	UNI0147	BAT008	TYP019	CAN004	431.0		320.0
28446	2015	LOC003	UNI0147	BAT008	TYP019	CAN004	375.0		363.0
28447	2015	LOC003	UNI0161	BAT008	TYP019	CAN004	377.0		363.0
28448	2015	LOC002	UNI0161	BAT008	TYP019	CAN003	507.0		380.0
28449	2015	LOC002	UNI0161	BAT008	TYP019	CAN004	441.0		320.0
28450	2015	LOC003	UNI0161	BAT008	TYP019	CAN003	458.0		420.0
28451	2015	LOC001	UNI0161	BAT008	TYP019	CAN004	501.0		459.0
28452	2015	LOC001	UNI0161	BAT008	TYP019	CAN003	520.0		486.0
28453	2015	LOC001	UNI0976	BAT008	TYP019	CAN003	475.0		486.0
28454	2015	LOC002	UNI0976	BAT008	TYP019	CAN004	353.0		320.0
28455	2015	LOC002	UNI0976	BAT008	TYP019	CAN003	456.0		380.0
28456	2015	LOC002	UNI0187	BAT008	TYP019	CAN003	448.0		380.0
28457	2015	LOC001	UNI0976	BAT008	TYP019	CAN004	453.0		459.0
28458	2015	LOC002	UNI0172	BAT008	TYP019	CAN003	521.0		380.0
28459	2015	LOC003	UNI0172	BAT008	TYP019	CAN003	443.0		420.0
28460	2015	LOC002	UNI0172	BAT008	TYP019	CAN004	465.0		320.0
28461	2015	LOC001	UNI0172	BAT008	TYP019	CAN004	505.0		459.0
28462	2015	LOC003	UNI0172	BAT008	TYP019	CAN004	392.0		363.0
28463	2015	LOC002	UNI0187	BAT008	TYP019	CAN004	380.0		320.0
28464	2015	LOC001	UNI0172	BAT008	TYP019	CAN003	521.0		486.0
28465	2015	LOC002	UNI0166	BAT008	TYP019	CAN004	421.0		320.0
28466	2015	LOC002	UNI0170	BAT008	TYP019	CAN003	466.0		380.0
28467	2015	LOC002	UNI0170	BAT008	TYP019	CAN004	367.0		320.0
28468	2015	LOC003	UNI0166	BAT008	TYP019	CAN003	391.0		420.0
28469	2015	LOC001	UNI0166	BAT008	TYP019	CAN003	489.0		486.0
28470	2015	LOC002	UNI0166	BAT008	TYP019	CAN003	485.0		380.0
28471	2015	LOC003	UNI1708	BAT008	TYP019	CAN003	428.0		420.0
28472	2015	LOC002	UNI1709	BAT008	TYP019	CAN003	457.0		380.0
28473	2015	LOC002	UNI1709	BAT008	TYP019	CAN004	390.0		320.0
28474	2015	LOC003	UNI1711	BAT008	TYP019	CAN004	275.0		363.0
28475	2015	LOC003	UNI1711	BAT008	TYP019	CAN003	338.0		420.0
28476	2015	LOC001	UNI1647	BAT005	TYP019	CAN003	582.0		547.0
28477	2015	LOC003	UNI1647	BAT005	TYP019	CAN003	518.0		466.0
28478	2015	LOC002	UNI1647	BAT005	TYP019	CAN004	521.0		480.0
28479	2015	LOC002	UNI1647	BAT005	TYP019	CAN003	569.0		530.0
28480	2015	LOC001	UNI1647	BAT005	TYP019	CAN004	577.0		538.0
28481	2015	LOC003	UNI1647	BAT005	TYP019	CAN004	460.0		400.0
28482	2015	LOC001	UNI1669	BAT005	TYP019	CAN004	646.0	638.0	538.0
28483	2015	LOC003	UNI1669	BAT005	TYP019	CAN004	585.0	570.0	400.0
28484	2015	LOC002	UNI1669	BAT005	TYP019	CAN004	623.0	610.0	480.0
28485	2015	LOC003	UNI1648	BAT005	TYP019	CAN004	557.0	531.0	400.0
28486	2015	LOC001	UNI1648	BAT005	TYP019	CAN004	625.0	621.0	538.0
28487	2015	LOC002	UNI1648	BAT005	TYP019	CAN004	580.0	568.0	480.0
28488	2015	LOC003	UNI1690	BAT005	TYP019	CAN004	460.0	444.0	400.0
28489	2015	LOC001	UNI1690	BAT005	TYP019	CAN004	551.0	542.0	538.0
28490	2015	LOC002	UNI1690	BAT005	TYP019	CAN004	505.0	490.0	480.0
28491	2015	LOC001	UNI1693	BAT005	TYP019	CAN004	617.0	613.0	538.0
28492	2015	LOC003	UNI1693	BAT005	TYP019	CAN004	492.0	405.0	400.0
28493	2015	LOC002	UNI1693	BAT005	TYP019	CAN004	571.0	560.0	480.0
28494	2015	LOC001	UNI1693	BAT005	TYP019	CAN003	570.0	568.0	547.0
28495	2015	LOC003	UNI1680	BAT005	TYP019	CAN003	490.0		466.0
28496	2015	LOC001	UNI1680	BAT008	TYP019	CAN003	489.0		486.0
28497	2015	LOC002	UNI1680	BAT008	TYP019	CAN004	423.0		320.0
28498	2015	LOC002	UNI1680	BAT008	TYP019	CAN003	498.0		380.0
28499	2015	LOC002	UNI1680	BAT005	TYP019	CAN004	491.0		480.0
28500	2015	LOC003	UNI1680	BAT005	TYP019	CAN004	435.0		400.0
28501	2015	LOC001	UNI1680	BAT008	TYP019	CAN004	492.0		459.0
28502	2015	LOC002	UNI1683	BAT005	TYP019	CAN004	534.0		480.0
28503	2015	LOC001	UNI1683	BAT005	TYP019	CAN004	557.0		538.0
28504	2015	LOC003	UNI1683	BAT005	TYP019	CAN003	475.0		466.0
28505	2015	LOC003	UNI1683	BAT005	TYP019	CAN004	437.0		400.0
28506	2015	LOC003	UNI1695	BAT005	TYP019	CAN004	430.0		400.0
28507	2015	LOC002	UNI1695	BAT008	TYP019	CAN003	508.0		380.0
28508	2015	LOC002	UNI1695	BAT005	TYP019	CAN004	494.0		480.0
28509	2015	LOC002	UNI1695	BAT008	TYP019	CAN004	452.0		320.0
28510	2015	LOC001	UNI1695	BAT008	TYP019	CAN004	487.0		459.0
28511	2015	LOC003	UNI1695	BAT005	TYP019	CAN003	477.0		466.0
28512	2015	LOC001	UNI1695	BAT008	TYP019	CAN003	506.0		486.0
28513	2015	LOC001	UNI1694	BAT008	TYP019	CAN003	492.0	486.0	486.0
28514	2015	LOC002	UNI1694	BAT008	TYP019	CAN003	504.0	486.0	380.0
28515	2015	LOC002	UNI1694	BAT008	TYP019	CAN004	466.0	440.0	320.0
28516	2015	LOC003	UNI1694	BAT008	TYP019	CAN003	469.0	465.0	420.0
28517	2015	LOC001	UNI1694	BAT008	TYP019	CAN004	477.0	459.0	459.0
28518	2015	LOC003	UNI1694	BAT008	TYP019	CAN004	403.0	396.0	363.0
28519	2015	LOC001	UNI1694	BAT005	TYP019	CAN004	548.0	540.0	538.0
28520	2015	LOC003	UNI1694	BAT005	TYP019	CAN004	437.0	400.0	400.0
28521	2015	LOC001	UNI1966	BAT005	TYP019	CAN003	558.0		547.0
28522	2015	LOC001	UNI1966	BAT005	TYP019	CAN004	555.0		538.0
28523	2015	LOC003	UNI1966	BAT005	TYP019	CAN004	427.0		400.0
28524	2015	LOC002	UNI1966	BAT005	TYP019	CAN004	482.0		480.0
28525	2015	LOC001	UNI1682	BAT008	TYP019	CAN004	485.0		459.0
28526	2015	LOC002	UNI1682	BAT008	TYP019	CAN004	434.0		320.0
28527	2015	LOC003	UNI1682	BAT008	TYP019	CAN004	386.0		363.0
28528	2015	LOC003	UNI1895	BAT005	TYP019	CAN003	482.0		466.0
28529	2015	LOC002	UNI1895	BAT005	TYP019	CAN003	557.0		530.0
28530	2015	LOC001	UNI1895	BAT005	TYP019	CAN003	578.0		547.0
28531	2015	LOC003	UNI1895	BAT005	TYP019	CAN004	488.0		400.0
28532	2015	LOC002	UNI1895	BAT005	TYP019	CAN004	540.0		480.0
28533	2015	LOC001	UNI1895	BAT005	TYP019	CAN004	597.0		538.0
28534	2015	LOC001	UNI1646	BAT005	TYP019	CAN003	576.0		547.0
28535	2015	LOC003	UNI1646	BAT005	TYP019	CAN003	488.0		466.0
28536	2015	LOC002	UNI1646	BAT005	TYP019	CAN003	561.0		530.0
28537	2015	LOC002	UNI1646	BAT005	TYP019	CAN004	525.0		480.0
28538	2015	LOC001	UNI1646	BAT005	TYP019	CAN004	584.0		538.0
28539	2015	LOC003	UNI1646	BAT005	TYP019	CAN004	460.0		400.0
28540	2015	LOC002	UNI1953	BAT008	TYP019	CAN004	451.0		320.0
28541	2015	LOC003	UNI1953	BAT008	TYP019	CAN003	432.0		420.0
28542	2015	LOC002	UNI1953	BAT008	TYP019	CAN003	489.0		380.0
28543	2015	LOC003	UNI1953	BAT008	TYP019	CAN004	382.0		363.0
28544	2015	LOC001	UNI1953	BAT008	TYP019	CAN004	485.0		459.0
28545	2015	LOC002	UNI1960	BAT005	TYP019	CAN003	562.0		530.0
28546	2015	LOC002	UNI1960	BAT005	TYP019	CAN004	517.0		480.0
28547	2015	LOC003	UNI1960	BAT005	TYP019	CAN003	504.0		466.0
28548	2015	LOC001	UNI1960	BAT005	TYP019	CAN003	588.0		547.0
28549	2015	LOC003	UNI1960	BAT005	TYP019	CAN004	442.0		400.0
28550	2015	LOC001	UNI1960	BAT005	TYP019	CAN004	581.0		538.0
28551	2015	LOC001	UNI0869	BAT008	TYP019	CAN003	484.0		486.0
28552	2015	LOC001	UNI0869	BAT008	TYP019	CAN004	461.0		459.0
28553	2015	LOC003	UNI0869	BAT008	TYP019	CAN004	386.0		363.0
28554	2015	LOC002	UNI0869	BAT008	TYP019	CAN004	401.0		320.0
28555	2015	LOC003	UNI0869	BAT008	TYP019	CAN003	428.0		420.0
28556	2015	LOC001	UNI1964	BAT008	TYP019	CAN004	461.0		459.0
28557	2015	LOC003	UNI1964	BAT008	TYP019	CAN003	430.0		420.0
28558	2015	LOC001	UNI1964	BAT008	TYP019	CAN003	488.0		486.0
28559	2015	LOC003	UNI1964	BAT008	TYP019	CAN004	361.0		363.0
28560	2015	LOC002	UNI1964	BAT008	TYP019	CAN003	433.0		380.0
28561	2015	LOC002	UNI1964	BAT008	TYP019	CAN004	406.0		320.0
28562	2015	LOC001	UNI0654	BAT008	TYP019	CAN003	485.0		486.0
28563	2015	LOC003	UNI0654	BAT008	TYP019	CAN003	441.0		420.0
28564	2015	LOC003	UNI0654	BAT008	TYP019	CAN004	362.0		363.0
28565	2015	LOC001	UNI0654	BAT008	TYP019	CAN004	453.0		459.0
28566	2015	LOC003	UNI0432	BAT008	TYP019	CAN003	445.0		420.0
28567	2015	LOC003	UNI0432	BAT008	TYP019	CAN004	375.0		363.0
28568	2015	LOC003	UNI1353	BAT008	TYP019	CAN004	357.0		363.0
28569	2015	LOC001	UNI1353	BAT008	TYP019	CAN003	478.0		486.0
28570	2015	LOC001	UNI1353	BAT008	TYP019	CAN004	461.0		459.0
28571	2015	LOC003	UNI1353	BAT008	TYP019	CAN003	445.0		420.0
28572	2015	LOC002	UNI1353	BAT008	TYP019	CAN003	448.0		380.0
28573	2015	LOC002	UNI1353	BAT008	TYP019	CAN004	363.0		320.0
28574	2015	LOC002	UNI1679	BAT008	TYP019	CAN003	530.0		380.0
28575	2015	LOC002	UNI1679	BAT008	TYP019	CAN004	474.0		320.0
28576	2015	LOC003	UNI1679	BAT008	TYP019	CAN003	451.0		420.0
28577	2015	LOC003	UNI1679	BAT008	TYP019	CAN004	402.0		363.0
28578	2015	LOC001	UNI1679	BAT008	TYP019	CAN003	531.0		486.0
28579	2015	LOC001	UNI1679	BAT008	TYP019	CAN004	532.0		459.0
28580	2015	LOC003	UNI1651	BAT005	TYP019	CAN003	488.0		466.0
28581	2015	LOC002	UNI1651	BAT008	TYP019	CAN003	541.0		380.0
28582	2015	LOC001	UNI1651	BAT008	TYP019	CAN003	542.0		486.0
28583	2015	LOC001	UNI1651	BAT008	TYP019	CAN004	554.0		459.0
28584	2015	LOC003	UNI1651	BAT005	TYP019	CAN004	469.0		400.0
28585	2015	LOC003	UNI1672	BAT008	TYP019	CAN003	416.0		420.0
28586	2015	LOC002	UNI0197	BAT005	TYP019	CAN003	569.0		530.0
28587	2015	LOC003	UNI0197	BAT005	TYP019	CAN004	417.0		400.0
28588	2015	LOC003	UNI0197	BAT005	TYP019	CAN003	479.0		466.0
28589	2015	LOC001	UNI0197	BAT005	TYP019	CAN003	592.0		547.0
28590	2015	LOC001	UNI0197	BAT005	TYP019	CAN004	606.0		538.0
28591	2015	LOC002	UNI0197	BAT005	TYP019	CAN004	536.0		480.0
28592	2015	LOC003	UNI0200	BAT008	TYP019	CAN003	435.0		420.0
28593	2015	LOC002	UNI0200	BAT008	TYP019	CAN004	444.0		320.0
28594	2015	LOC003	UNI0200	BAT008	TYP019	CAN004	394.0		363.0
28595	2015	LOC001	UNI0200	BAT008	TYP019	CAN004	483.0		459.0
28596	2015	LOC001	UNI0194	BAT008	TYP019	CAN004	509.0		459.0
28597	2015	LOC002	UNI0194	BAT008	TYP019	CAN003	517.0		380.0
28598	2015	LOC002	UNI0194	BAT008	TYP019	CAN004	477.0		320.0
28599	2015	LOC003	UNI0194	BAT008	TYP019	CAN004	404.0		363.0
28600	2015	LOC001	UNI0194	BAT008	TYP019	CAN003	501.0		486.0
28601	2015	LOC003	UNI1510	BAT008	TYP019	CAN004	373.0		363.0
28602	2015	LOC003	UNI1508	BAT008	TYP019	CAN004	388.0		363.0
28603	2015	LOC002	UNI1510	BAT008	TYP019	CAN004	394.0		320.0
28604	2015	LOC003	UNI1649	BAT008	TYP019	CAN004	373.0		363.0
28605	2015	LOC003	UNI1649	BAT008	TYP019	CAN003	440.0		420.0
28606	2015	LOC002	UNI1508	BAT008	TYP019	CAN003	487.0		380.0
28607	2015	LOC003	UNI1508	BAT008	TYP019	CAN003	446.0		420.0
28608	2015	LOC002	UNI1649	BAT008	TYP019	CAN003	486.0		380.0
28609	2015	LOC002	UNI1508	BAT008	TYP019	CAN004	410.0		320.0
28610	2015	LOC001	UNI1649	BAT008	TYP019	CAN004	481.0		459.0
28611	2015	LOC001	UNI1649	BAT008	TYP019	CAN003	511.0		486.0
28612	2015	LOC003	UNI1951	BAT008	TYP019	CAN004	361.0		363.0
28613	2015	LOC002	UNI1649	BAT008	TYP019	CAN004	400.0		320.0
28614	2015	LOC001	UNI0539	BAT008	TYP019	CAN003	474.0		486.0
28615	2015	LOC002	UNI1951	BAT008	TYP019	CAN004	351.0		320.0
28616	2015	LOC002	UNI1951	BAT008	TYP019	CAN003	436.0		380.0
28617	2015	LOC001	UNI0539	BAT008	TYP019	CAN004	453.0		459.0
28618	2015	LOC001	UNI0204	BAT008	TYP019	CAN003	500.0		486.0
28619	2015	LOC002	UNI0204	BAT008	TYP019	CAN003	492.0		380.0
28620	2015	LOC003	UNI0204	BAT008	TYP019	CAN004	391.0		363.0
28621	2015	LOC002	UNI0204	BAT008	TYP019	CAN004	421.0		320.0
28622	2015	LOC003	UNI0204	BAT008	TYP019	CAN003	456.0		420.0
28623	2015	LOC001	UNI0204	BAT008	TYP019	CAN004	485.0		459.0
28624	2015	LOC003	UNI1652	BAT008	TYP019	CAN003	367.0		420.0
28625	2015	LOC003	UNI1652	BAT008	TYP019	CAN004	360.0		363.0
28626	2015	LOC002	UNI1652	BAT008	TYP019	CAN004	382.0		320.0
28627	2015	LOC002	UNI1652	BAT008	TYP019	CAN003	456.0		380.0
28628	2015	LOC001	UNI1652	BAT008	TYP019	CAN004	463.0		459.0
28629	2015	LOC001	UNI1652	BAT008	TYP019	CAN003	489.0		486.0
28630	2015	LOC003	UNI1999	BAT005	TYP019	CAN003	469.0		466.0
28631	2015	LOC003	UNI1999	BAT005	TYP019	CAN004	417.0		400.0
28632	2015	LOC001	UNI1999	BAT005	TYP019	CAN004	553.0		538.0
28633	2015	LOC002	UNI1999	BAT005	TYP019	CAN004	484.0		480.0
28634	2015	LOC001	UNI2001	BAT008	TYP019	CAN003	488.0		486.0
28635	2015	LOC003	UNI2001	BAT008	TYP019	CAN003	440.0		420.0
28636	2015	LOC002	UNI2001	BAT008	TYP019	CAN004	399.0		320.0
28637	2015	LOC003	UNI2001	BAT008	TYP019	CAN004	371.0		363.0
28638	2015	LOC002	UNI2001	BAT008	TYP019	CAN003	473.0		380.0
28639	2015	LOC001	UNI2001	BAT008	TYP019	CAN004	466.0		459.0
28640	2015	LOC003	UNI2004	BAT014	TYP019	CAN003	439.0	425.0	
28641	2015	LOC003	UNI2004	BAT014	TYP019	CAN004	381.0	363.0	
28642	2015	LOC003	UNI2004	BAT008	TYP019	CAN003	429.0	421.0	420.0
28643	2015	LOC001	UNI2004	BAT008	TYP019	CAN003	484.0	483.0	486.0
28644	2015	LOC001	UNI2004	BAT008	TYP019	CAN004	460.0	457.0	459.0
28645	2015	LOC003	UNI2004	BAT008	TYP019	CAN004	380.0	366.0	363.0
28646	2015	LOC002	UNI2004	BAT008	TYP019	CAN004	407.0	389.0	320.0
28647	2015	LOC002	UNI2004	BAT008	TYP019	CAN003	479.0	470.0	380.0
28648	2015	LOC002	UNI0600	BAT005	TYP019	CAN004	491.0		480.0
28649	2015	LOC002	UNI0600	BAT005	TYP019	CAN003	535.0		530.0
28650	2015	LOC002	UNI0599	BAT008	TYP019	CAN004	452.0		320.0
28651	2015	LOC001	UNI0599	BAT008	TYP019	CAN004	499.0		459.0
28652	2015	LOC003	UNI0603	BAT008	TYP019	CAN003	399.0		420.0
28653	2015	LOC003	UNI0603	BAT008	TYP019	CAN004	367.0		363.0
28654	2015	LOC003	UNI0932	BAT005	TYP019	CAN004	414.0		400.0
28655	2015	LOC003	UNI0927	BAT008	TYP019	CAN004	361.0		363.0
28656	2015	LOC001	UNI0927	BAT008	TYP019	CAN004	452.0		459.0
28657	2015	LOC002	UNI0927	BAT008	TYP019	CAN004	353.0		320.0
28658	2015	LOC002	UNI1555	BAT005	TYP019	CAN004	480.0		480.0
28659	2015	LOC002	UNI1555	BAT005	TYP019	CAN003	528.0		530.0
28660	2015	LOC003	UNI1555	BAT005	TYP019	CAN004	417.0		400.0
28661	2015	LOC001	UNI1555	BAT005	TYP019	CAN004	547.0		538.0
28662	2015	LOC002	UNI1555	BAT008	TYP019	CAN004	399.0		320.0
28663	2015	LOC001	UNI0930	BAT005	TYP019	CAN004	563.0		538.0
28664	2015	LOC002	UNI0930	BAT008	TYP019	CAN004	428.0		320.0
28665	2015	LOC002	UNI0930	BAT005	TYP019	CAN004	509.0		480.0
28666	2015	LOC001	UNI0930	BAT008	TYP019	CAN004	495.0		459.0
28667	2015	LOC001	UNI0936	BAT008	TYP019	CAN004	460.0		459.0
28668	2015	LOC003	UNI0936	BAT008	TYP019	CAN004	360.0		363.0
28669	2015	LOC002	UNI0936	BAT008	TYP019	CAN003	480.0		380.0
28670	2015	LOC001	UNI0936	BAT008	TYP019	CAN003	486.0		486.0
28671	2015	LOC003	UNI0936	BAT008	TYP019	CAN003	428.0		420.0
28672	2015	LOC002	UNI0936	BAT008	TYP019	CAN004	381.0		320.0
28673	2015	LOC001	UNI0944	BAT008	TYP019	CAN003	492.0		486.0
28674	2015	LOC001	UNI0944	BAT008	TYP019	CAN004	468.0		459.0
28675	2015	LOC003	UNI0556	BAT008	TYP019	CAN004	389.0		363.0
28676	2015	LOC001	UNI0556	BAT008	TYP019	CAN003	511.0		486.0
28677	2015	LOC001	UNI0556	BAT005	TYP019	CAN004	556.0		538.0
28678	2015	LOC002	UNI0556	BAT008	TYP019	CAN004	447.0		320.0
